movieId,title,genres,imdbId,tmdbId,imageUrl
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,1345836,49026,
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,1194173,49040,
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,1515091,58574,
91571,Coriolanus (2011),Drama|Thriller,1372686,101173,
91622,Young Adult (2011),Comedy|Drama,1625346,57157,
91628,New Year's Eve (2011),Comedy|Romance,1598822,62838,
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,1229238,56292,
91653,We Bought a Zoo (2011),Comedy|Drama,1389137,74465,
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,1568346,65754,
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,1093357,71469,
91666,Last Holiday (1950),Comedy|Drama|Romance,42665,16939,
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,1615918,55301,
91688,Salvation Boulevard (2011),Comedy|Thriller,1251743,51995,
91690,Friends with Kids (2011),Comedy,1720616,80038,
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,1682246,59006,
91842,Contraband (2012),Action|Crime|Drama|Thriller,1524137,77866,
91860,"Way South, The (De weg naar het zuiden) (1981)",Documentary,83318,269963,
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary,1787660,75301,
91873,Joyful Noise (2012),Comedy|Musical,1710396,63574,
91890,"Iron Lady, The (2011)",Drama,1007029,71688,
91935,Albatross (2011),Drama,1541149,72842,
91947,"Revenant, The (2009)",Comedy|Horror,1336006,79896,
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,1496025,52520,
91976,"Grey, The (2012)",Action|Drama,1601913,75174,
91978,Man on a Ledge (2012),Crime|Thriller,1568338,49527,
91981,Sacrifice (Zhao shi gu er) (2010),Drama,1726738,55741,
92008,Haywire (2011),Action|Thriller,1506999,70435,
92046,Contact High (2009),Comedy,780002,31337,
92048,"Whistleblower, The (2010)",Drama|Thriller,896872,65760,
92094,Einstein and Eddington (2008),Drama,995036,15044,
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller,1772240,50357,
92198,Seeking Justice (2011),Action|Drama|Thriller,1214962,74998,
92234,Red Tails (2012),Action|Adventure|Drama|War,485985,72431,
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,1410063,76758,
92259,Intouchables (2011),Comedy|Drama,1675434,77338,
92264,One for the Money (2012),Action|Comedy|Crime,1598828,54054,
92309,"Innkeepers, The (2011)",Horror|Thriller,1594562,58428,
92348,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance,64714,58704,
92391,Grave Encounters (2011),Horror,1703199,50698,
92420,Chronicle (2012),Action|Sci-Fi|Thriller,1706593,76726,
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller,1596365,65086,
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy,1802810,80125,
92439,"Art of Getting By, The (2011)",Drama|Romance,1645080,64678,
92475,All Watched Over by Machines of Loving Grace (2011),Documentary,1955162,192695,
92494,Dylan Moran: Monster (2004),Comedy|Documentary,439553,13976,
92507,Safe House (2012),Action|Crime|Mystery|Thriller,1599348,59961,
92509,"Vow, The (2012)",Drama|Romance,1606389,72570,
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,2112999,80379,
92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy,203612,54146,
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,2011971,78480,
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,1996264,84200,
92674,Janie Jones (2010),Drama|Musical,1509130,73700,
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,1397514,72545,
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,1439572,51999,
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy,249131,64029,
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi,57859,37464,
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,1071875,71676,
92954,Prayers for Bobby (2009),Drama,1073510,21634,
93006,"Very Potter Musical, A (2009)",Comedy|Musical,2033193,54507,
93008,"Very Potter Sequel, A (2010)",Comedy|Musical,2040264,59017,
93022,Miss Nobody (2010),Comedy|Crime,1129427,51875,
93040,"Civil War, The (1990)",Documentary|War,98769,26397,
93114,Ro.Go.Pa.G. (1963),Comedy|Drama,56171,59045,
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy,1805297,57243,
93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror,1705773,52454,
93193,Red Hill (2010),Crime|Thriller|Western,1530983,45569,
93208,Mickey's The Prince and the Pauper (1990),Animation|Children,100409,25831,
93242,Gone (2012),Drama|Thriller,1838544,79548,
93270,Project X (2012),Comedy,1636826,57214,
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,1482459,73723,
93287,"Big Year, The (2011)",Comedy,1053810,73937,
93297,Act of Valor (2012),Action|Thriller|War,1591479,75674,
93320,Trailer Park Boys (1999),Comedy|Crime,383678,38674,
93326,This Means War (2012),Action|Comedy|Romance,1596350,59962,
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,401729,49529,
93443,Goon (2011),Comedy|Drama,1456635,74387,
93502,"Ledge, The (2011)",Drama|Thriller,1535970,63493,
93510,21 Jump Street (2012),Action|Comedy|Crime,1232829,64688,
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,1588334,82532,
93563,Lockout (2012),Action|Sci-Fi|Thriller,1592525,81796,
93598,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller,1680114,67748,
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,1477109,61984,
93721,Jiro Dreams of Sushi (2011),Documentary,1772925,80767,
93723,Damsels in Distress (2011),Comedy|Romance,1667307,82533,
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,1441952,81025,
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,1646987,57165,
93790,Detachment (2011),Drama,1683526,74308,
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,1034314,10679,
93819,Absentia (2011),Horror,1610996,74777,
93831,American Reunion (American Pie 4) (2012),Comedy,1605630,71552,
93838,The Raid: Redemption (2011),Action|Crime,1899353,94329,
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,1259521,22970,
93855,God Bless America (2011),Comedy|Drama,1912398,74306,
93980,"Three Stooges, The (2012)",Comedy,383010,76489,
93982,"Raven, The (2012)",Mystery|Thriller,1486192,70436,
93988,North & South (2004),Drama|Romance,417349,147269,
94011,"Big Bang, The (2011)",Action|Thriller,1307873,54271,
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,1667353,62764,
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,1440129,44833,
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,1412386,74534,
94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,1605782,91356,
94130,Bully (2011),Documentary,1682181,84404,
94150,Hysteria (2011),Comedy|Romance,1435513,75802,
94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy,1401113,31967,
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller,52587,37467,
94266,"Five-Year Engagement, The (2012)",Comedy|Romance,1195478,72207,
94323,Think Like a Man (2012),Comedy,1621045,67660,
94325,"Lucky One, The (2012)",Drama,1327194,77877,
94405,Safe (2012),Action|Crime|Thriller,1656190,72387,
94478,Dark Shadows (2012),Comedy|Horror|IMAX,1077368,62213,
94494,96 Minutes (2011) ,Drama|Thriller,1641385,89326,
94503,"Decoy Bride, The (2011)",Comedy|Romance,1657299,40161,
94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama,1434447,26815,
94677,"Dictator, The (2012)",Comedy,1645170,76493,
94735,Walking with Monsters (2005),Documentary,490048,28500,
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,1409024,41154,
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,1735898,58595,
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,1748207,86812,
94810,Eva (2011),Drama|Fantasy|Sci-Fi,1298554,77561,
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,1430626,72197,
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,1446714,70981,
94867,"Pact, The (2012)",Horror|Mystery|Thriller,2040560,111440,
94896,Bernie (2011),Comedy|Crime|Drama,1704573,92591,
94919,Inhale (2010),Drama|Thriller,1196340,12645,
94931,Take This Waltz (2011),Drama|Romance,1592281,86555,
94953,Wanderlust (2012),Comedy,1655460,50647,
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,1748122,83666,
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,1567609,80389,
95004,Superman/Doomsday (2007) ,Action|Animation,934706,13640,
95067,"Thousand Words, A (2012)",Comedy|Drama,763831,72358,
95088,Safety Not Guaranteed (2012),Comedy|Drama,1862079,84332,
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,1277953,80321,
95135,Your Sister's Sister (2011),Comedy|Drama,1742336,84355,
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children,142251,39144,
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,142249,39145,
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,1398941,22855,
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children,142248,116776,
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,142240,39100,
95167,Brave (2012),Action|Adventure|Animation|Children,1217209,62177,
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,118692,13313,
95175,Front of the Class (2008),Drama,1292594,63193,
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,142233,39101,
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children,143808,13761,
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,1586265,76494,
95201,To Rome with Love (2012),Comedy,1859650,81836,
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,1611224,72331,
95218,First Position (2011),Documentary,2008513,89874,
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,1336608,80585,
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,1307068,88005,
95311,Presto (2008),Animation|Children|Comedy|Fantasy,1245104,13042,
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,455565,13932,
95377,One Man Band (2005),Animation|Comedy|Musical,479113,13933,
95441,Ted (2012),Comedy|Fantasy,1637725,72105,
95449,Magic Mike (2012),Drama|Romance,1915581,77930,
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,142237,39103,
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,1125254,24752,
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation,142241,39104,
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation,142242,34433,
95508,Cleanskin (2012),Crime|Drama|Thriller,1598873,95516,
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,948470,1930,
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy,142238,39105,
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,1667889,57800,
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,2125435,84175,
95583,Savages (2012),Crime|Drama|Thriller,1615065,82525,
95624,"Firm, The (2009)",Drama,1313113,31218,
95633,Spirit Camp (2009),Horror,1078933,40770,
95654,Geri's Game (1997),Animation|Children,131409,13929,
95690,Some Guy Who Kills People (2011),Comedy|Thriller,1568341,80468,
95717,Treasure Island (2012),Adventure,1820723,83191,
95720,"Watch, The (2012)",Comedy|Sci-Fi,1298649,80035,
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,283851,193976,
95744,2 Days in New York (2012),Comedy,1602472,84165,
95761,Killer Joe (2011),Crime|Thriller,1726669,73567,
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation,285036,44251,
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,142234,39106,
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,1137996,14863,
95839,"Christmas Carol, A (1999)",Drama|Fantasy,216621,16716,
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,58154,52906,
95858,For the Birds (2000),Animation|Children|Comedy,248808,13930,
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,1839492,103332,
95875,Total Recall (2012),Action|Sci-Fi|Thriller,1386703,64635,
95939,"Angels' Share, The (2012)",Comedy|Drama,1924394,103747,
95949,"Immature, The (Immaturi) (2011)",Comedy,1630637,56909,
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation,142245,39323,
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation,142247,39324,
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation,142232,18095,
96020,Sidewalls (Medianeras) (2011),Drama,1235841,76696,
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,1074638,37724,
96084,Hands Over the City (Le mani sulla città) (1963),Drama,57286,58383,
96110,"Campaign, The (2012)",Comedy,1790886,77953,
96114,Brake (2012),Crime|Thriller,1990181,85414,
96121,Hope Springs (2012),Comedy|Drama,1535438,82696,
96150,"Queen of Versailles, The (2012)",Documentary,2125666,84327,
96281,ParaNorman (2012),Adventure|Animation|Comedy,1623288,77174,
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy,2023453,82650,
96373,Broken (2012),Drama,1441940,109584,
96411,6 Days to Air: The Making of South Park (2011),Documentary,2076781,76360,
96417,Premium Rush (2012),Action|Thriller,1547234,49526,
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,1462769,71864,
96432,Lawless (2012),Crime|Drama,1212450,82633,
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror,1714203,71668,
96471,Prime Suspect 3 (1993),Crime|Drama|Mystery,106104,202043,
96488,Searching for Sugar Man (2012),Documentary,2125608,84334,
96518,Prime Suspect 6: The Last Witness (2003),Drama|Thriller,365651,263947,
96520,Prime Suspect: The Lost Child (1995),Drama|Mystery,114182,215999,
96530,Conception (2011),Comedy|Romance,1619277,83403,
96563,Paradise Lost 3: Purgatory (2011),Documentary,2028530,83660,
96567,"Words, The (2012)",Drama|Romance,1840417,83686,
96588,Pitch Perfect (2012),Comedy|Musical,1981677,114150,
96606,Samsara (2011),Documentary,770802,89708,
96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi,114308,67166,
96610,Looper (2012),Action|Crime|Sci-Fi,1276104,59967,
96616,That's My Boy (2012),Comedy,1232200,87428,
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,1990314,84329,
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,1855325,71679,
96726,Lola Versus (2012),Comedy|Romance,1710417,100529,
96728,"Master, The (2012)",Drama,1560747,68722,
96737,Dredd (2012),Action|Sci-Fi,1343727,49049,
96811,End of Watch (2012),Crime|Drama|Thriller,1855199,77016,
96815,V/H/S (2012),Horror|Thriller,2105044,84348,
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,1659337,84892,
96829,"Hunt, The (Jagten) (2012)",Drama,2106476,103663,
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,2076220,103328,
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,1397280,82675,
96917,House at the End of the Street (2012),Horror|Thriller,1582507,82505,
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance,319901,45397,
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance,1638328,85735,
96964,"Tall Man, The (2012)",Crime|Drama|Mystery,1658837,86597,
96975,LOL (2012),Comedy|Drama|Romance,1592873,80271,
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance,2053425,97365,
97168,Marley (2012),Documentary,1183919,90125,
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX,1142977,62214,
97188,Sinister (2012),Horror|Thriller,1922777,82507,
97194,"Thing: Terror Takes Shape, The (1998)",Documentary,376921,92171,
97225,Hotel Transylvania (2012),Animation|Children|Comedy,837562,76492,
97230,Side by Side (2012),Documentary,2014338,110354,
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery,54325,71723,
97304,Argo (2012),Drama|Thriller,1024648,68734,
97306,Seven Psychopaths (2012),Comedy|Crime,1931533,86838,
97328,Liberal Arts (2012),Comedy|Drama,1872818,84306,
97470,Catch .44 (2011),Action|Drama|Thriller,1886493,75736,
97643,[REC]³ 3 Génesis (2012),Horror|Thriller,1649444,80280,
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy,1597522,99770,
97701,Paranormal Activity 4 (2012),Horror|IMAX,2109184,82990,
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,1712170,94348,
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,1371111,83542,
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,424755,72867,
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller,938330,61012,
97836,Here Comes the Boom (2012),Action|Comedy,1648179,87826,
97858,Mental (2012),Comedy|Drama,1655416,126797,
97860,Killing Them Softly (2012),Crime|Drama|Thriller,1764234,64689,
97866,"Imposter, The (2012)",Documentary,1966604,84287,
97870,"Sessions, The (Surrogate, The) (2012)",Drama,1866249,113947,
97904,Smashed (2012),Comedy|Drama,2063781,84341,
97913,Wreck-It Ralph (2012),Animation|Comedy,1772341,82690,
97921,Silver Linings Playbook (2012),Comedy|Drama,1045658,82693,
97923,Flight (2012),Drama,1907668,87502,
97936,Anna Karenina (2012),Drama,1781769,96724,
97938,Life of Pi (2012),Adventure|Drama|IMAX,454876,87827,
97950,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime,1258972,97430,
97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller,1713476,123105,
98061,Himizu (2011),Children|Crime|Drama,1900893,98631,
98083,Jackass 3.5 (2011),Comedy|Documentary,1753968,65851,
98122,Indie Game: The Movie (2012),Documentary,1942884,80215,
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi,2313197,123025,
98154,Lincoln (2012),Drama|War,443272,72976,
98160,Nature Calls (2012),Comedy,1493157,135708,
98175,Vamps (2012),Comedy|Horror|Romance,1545106,73935,
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX,1673434,50620,
98230,10 Years (2011),Comedy|Drama|Romance,1715873,58547,
98239,Red Dawn (2012),Action|War,1234719,60747,
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,1446192,81188,
98279,"Fantastic Fear of Everything, A (2012)",Comedy,2006040,101519,
98296,Deadfall (2012),Crime|Drama|Thriller,1667310,97614,
98361,Byzantium (2012),Drama|Fantasy|Thriller,1531901,102780,
98491,Paperman (2012),Animation|Comedy|Romance,2388725,140420,
98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy,79315,19274,
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy,80623,18867,
98585,Hitchcock (2012),Drama,975645,112336,
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,1798188,83389,
98607,Redline (2009),Action|Animation|Sci-Fi,1483797,71883,
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime,86605,25539,
98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy,89177,10044,
98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy,66798,34280,
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy,1979172,110392,
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,903624,49051,
98836,Hyde Park on Hudson (2012),Comedy|Drama,1477855,87504,
98908,How to Make Love to a Woman (2010),Comedy|Romance,1241017,40722,
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,1790885,97630,
99005,Fire with Fire (2012),Action|Crime|Drama,1925431,139567,
99007,Warm Bodies (2013),Comedy|Horror|Romance,1588173,82654,
99030,Wrong (2012),Comedy|Drama,1901040,83186,
99087,Playing for Keeps (2012),Comedy|Romance,1540128,77875,
99106,"Guilt Trip, The (2012)",Comedy,1694020,82687,
99112,Jack Reacher (2012),Action|Crime|Thriller,790724,75780,
99114,Django Unchained (2012),Action|Drama|Western,1853728,68718,
99117,This Is 40 (2012),Drama,1758830,89492,
99122,I Bought a Vampire Motorcycle (1990),Comedy|Horror,97550,41153,
99130,Ice Cream Man (1995),Comedy|Horror,113376,44470,
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,1649419,80278,
99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX,1707386,82695,
99191,Campfire Tales (1997),Horror,115813,16315,
99415,Parental Guidance (2012),Comedy,1047540,88042,
99437,John Dies at the End (2012),Comedy|Fantasy|Horror,1783732,75761,
99532,"Misérables, Les (2000)",Drama|Romance,230534,193380,
99574,Promised Land (2012),Drama,2091473,133694,
99636,English Vinglish (2012),Comedy|Drama,2181931,118628,
99638,Fish Story (Fisshu sutôrî) (2009),Comedy,1244666,38010,
99721,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller,1572315,76617,
99728,Gangster Squad (2013),Action|Crime|Drama,1321870,82682,
99750,"Iceman, The (2012)",Crime|Drama|Thriller,1491044,68812,
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,2396224,147538,
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation,2166834,142061,
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary,2366308,135921,
99853,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi,1762248,105538,
99910,"Last Stand, The (2013)",Action|Crime|Thriller,1549920,76640,
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,2084989,145197,
99992,Shadow Dancer (2012),Crime|Drama|Thriller,1770734,84336,
100044,Human Planet (2011),Documentary,1806234,69372,
100068,Comme un chef (2012),Comedy,1911553,85872,
100083,Movie 43 (2013),Comedy,1333125,87818,
100106,"Pervert's Guide to Ideology, The (2012)",Documentary,2152198,128190,
100159,Sightseers (2012),Comedy,2023690,117974,
100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,1428538,60304,
100194,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy,2274356,146837,
100226,Why Stop Now (2012),Comedy|Drama,1853643,118677,
100277,Tabu (2012),Drama|Romance,2153963,93858,
100302,Upside Down (2012),Drama|Romance|Sci-Fi,1374992,58244,
100304,"Liability, The (2012)",Action|Thriller,2081437,162145,
100306,Angst  (1983),Drama|Horror,165623,18912,
100326,Stand Up Guys (2012),Comedy|Crime,1389096,121824,
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller,2053463,109421,
100390,Identity Thief (2013),Comedy|Crime,2024432,109431,
100397,"ABCs of Death, The (2012)",Horror,1935896,87436,
100487,Beautiful Creatures (2013),Drama|Fantasy|Romance,1559547,109491,
100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX,1606378,47964,
100507,21 and Over (2013),Comedy,1711425,107811,
100527,Safe Haven (2013),Drama|Mystery|Romance,1702439,112949,
100553,Frozen Planet (2011),Documentary,2092588,134481,
100556,"Act of Killing, The (2012)",Documentary,2375605,123678,
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,1659343,122857,
100611,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi,765446,68179,
100714,Before Midnight (2013),Drama|Romance,2209418,132344,
100737,Snitch (2013),Action|Drama|Thriller,882977,134411,
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller,2387433,145135,
100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,1954701,130739,
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,2017561,170657,
100906,Maniac Cop 2 (1990),Action|Horror|Thriller,100107,28090,
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,1351685,81005,
101070,Wadjda (2012),Drama,2258858,129112,
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,1663636,59255,
101074,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,51850,43650,
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,1583421,72559,
101088,Stoker (2013),Drama|Mystery|Thriller,1682180,86825,
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,1623205,68728,
101142,"Croods, The (2013)",Adventure|Animation|Comedy,481499,49519,
101283,"Incredible Burt Wonderstone, The (2013)",Comedy,790628,124459,
101360,"Call, The (2013)",Drama|Thriller,1911644,158011,
101362,Olympus Has Fallen (2013),Action|Thriller,2302755,117263,
101415,"First Time, The (2012)",Comedy|Drama|Romance,1763303,84199,
101423,Mezzo Forte (1998),Action|Animation|Comedy,427531,55892,
101525,"Place Beyond the Pines, The (2012)",Crime|Drama,1817273,97367,
101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,1935902,127867,
101531,Phil Spector (2013),Drama,1745862,173153,
101577,"Host, The (2013)",Action|Adventure|Romance,1517260,72710,
101612,Admission (2013),Comedy|Romance,1814621,144340,
101739,Evil Dead (2013),Horror,1288558,109428,
101741,Trance (2013),Crime|Thriller,1924429,68727,
